DATA,horario,local,coletor,taxon,nome_comum,observacao
2025-01-30,09:23,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Phoebis,borboleta-amarela,
2025-01-30,09:23,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Molothrus bonariensis,chupim,
2025-01-30,09:23,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Tillandsia stricta,cravo-do-mato,
2025-01-30,09:24,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Machetornis rixosa,suiriri,
2025-01-30,09:24,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Sicalis flaveola,canário-da-terra,
2025-01-30,09:24,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,,morcego-das-frutas,
2025-01-30,09:26,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Junonia evarete,borboleta-olho-de-pavão-diurno,
2025-01-30,09:27,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Pitangus sulphuratus,bem-te-vi,
2025-01-30,09:28,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Coragyps atratus,urubu-de-cabeça-preta,
2025-01-30,09:31,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Polistes,marimbondo,
2025-01-30,09:34,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Rupornis magnirostris,gavião-carijó,
2025-01-30,09:35,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Columbina talpacoti,rolinha-roxa,
2025-01-30,09:35,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Pygochelidon cyanoleuca,andorinha-pequena-de-casa,
2025-01-30,09:35,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,,liquen -  qual?,
2025-01-30,09:36,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Falco sparverius,quiri-quiri,
2025-01-30,09:36,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Euphonia chlorotica,fin-fin,
2025-02-06,06:10,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Turdus leucomelas,sabiá-barranco,
2025-02-06,06:10,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Eupetomena macroura,beija-flor-tesoura,
2025-02-06,06:10,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Sicalis flaveola,canário-da-terra,
2025-02-06,06:11,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Elaenia flavogaster,guaracava-grande,
2025-02-06,06:11,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Pitangus sulphuratus,bem-te-vi,
2025-02-06,06:11,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Machetornis rixosa,suiriri,
2025-02-06,06:12,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Columbina talpacoti,rolinha-roxa,
2025-02-06,06:12,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Eleusine indica,capim-pé-de-galinha,
2025-02-06,06:12,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Mimosa pudica,dormideira,
2025-02-06,06:12,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Zornia latifolia,arrozinho-do-campo,
2025-02-06,06:13,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Panicum maximum,capim-colonião,
2025-02-06,06:13,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Drymaria cordata,orelha-de-rato,
2025-02-06,06:13,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Chionomesa fimbriata,beija-flor-de-garganta-verde,
2025-02-06,06:14,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Trigona spinipes,abelha-cachorro,
2025-02-06,06:14,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Columbina picui,rolinha-picuí,
2025-02-06,06:14,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,,saúva,
2025-02-06,06:15,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Crotophaga ani,anú-preto,
2025-02-06,06:15,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Coragyps atratus,urubu-de-cabeça-preta,
2025-02-06,06:16,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Columba livia,pombo-domestico,
2025-02-06,06:17,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Dirinaria,liquen crostoso,
2025-02-06,06:17,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Flavopunctelia soredica,liquen folioso,
2025-02-06,06:18,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Ramalina complanata,liquen-fruticoso,
2025-02-06,06:18,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Polistes,,
2025-02-06,06:18,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Troglodytes musculus,curruíra,
2025-02-06,06:18,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Usnea barbata,barba-de-velho,
2025-02-06,06:18,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Todirostrum cinereum,ferreirinho-relógio,
2025-02-06,06:19,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Lycosidae,aranha-lobo,
2025-02-06,06:19,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Pycnoscelus surinamensis,barata-de-jardim,
2025-02-06,06:20,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Ectatomma,,
2025-02-06,06:20,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Coereba flaveola,cambacica,
2025-02-06,06:20,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Tillandsia stricta,cravo-do-mato,
2025-02-06,06:22,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Orphullela,,
2025-02-06,06:22,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Vanellus chilensis,quero-quero,
2025-02-06,06:23,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Turnera subulata,xanana,
2025-02-06,06:24,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Thraupis palmarum,sanhaço-do-coqueiro,
2025-02-06,06:24,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Chamaecrista rotundifolia,alfafa-nativa,
2025-02-06,06:27,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Tridax procumbens,erva-de-touro,
2025-02-06,06:27,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Euphorbia hirta,erva-de-santa-luzia,
2025-02-06,06:27,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Cenchrus echinatus,capim-carrapicho,
2025-02-06,06:28,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Turnera subulata,xanana,
2025-02-06,06:28,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Richardia brasiliensis,poaia-branca,
2025-02-06,06:29,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Paspalum conjugatum,capim-forquilha,
2025-02-06,06:29,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Elaenia flavogaster,guaracava-grande,
2025-02-06,06:29,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Spermacoce verticillata,vassourinha-de-botão,
2025-02-06,06:30,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Setaria parviflora,capim-rabo-de-raposa,
2025-02-06,06:31,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Oxalis corniculata,trevo-azedinho,
2025-02-06,06:31,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Desmodium incanum,pega-pega,
2025-02-06,06:31,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Chamaecrista nictitans,falsa-dormideira,
2025-02-06,06:31,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,,capim-estrela,
2025-02-06,06:32,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Troglodytes musculus,curruíra,
2025-02-06,06:32,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Pitangus sulphuratus,bem-te-vi,
2025-02-06,06:32,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,,saúva,
2025-02-06,06:32,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Euphorbia heterophylla,amendoim-bravo,
2025-02-06,06:33,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,emília,
2025-02-06,06:33,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Tillandsia stricta,cravo-do-mato,
2025-02-06,06:33,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Euphorbia prostrata,quebra-pedra,
2025-02-06,06:34,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,,quebra pedra sp2,
2025-02-06,06:34,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Cissus verticillata,uva-do-mato,
2025-02-06,06:34,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,,envolvulus,
2025-02-06,06:34,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Ruellia blechum,camarão-verde,
2025-02-06,06:34,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Coereba flaveola,cambacica,
2025-02-06,06:34,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Todirostrum cinereum,ferreirinho-relógio,
2025-02-06,06:35,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Sida acuta,reloginho,
2025-02-06,06:35,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,serralinha,
2025-02-06,06:35,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,,flor rosa,
2025-02-06,06:35,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,,cigarra,
2025-02-06,06:35,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Varronia curassavica,erva-baleeira,
2025-02-06,06:36,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Columbina talpacoti,rolinha-roxa,
2025-02-06,06:36,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Digitaria insularis,capim-amargoso,
2025-02-06,06:36,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Solenopsis,,
2025-02-06,06:37,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Schefflera actinophylla,árvore-guarda-chuva,
2025-02-06,06:37,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Columba livia,pombo-domestico,
2025-02-06,06:37,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Aedes aegypti,mosquito-da-dengue,
2025-02-06,06:38,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Neoponera,,
2025-02-06,06:39,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Tephrosia noctiflora,,
2025-02-06,06:40,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Indigofera hirsuta,anileira,
2025-02-06,06:40,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Setophaga pitiayumi,mariquita,
2025-02-06,06:41,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Portulaca halimoides,beldroega-de-seda,
2025-02-06,06:45,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Elaenia flavogaster,guaracava-grande,
2025-02-06,06:45,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Fluvicola nengeta,lavadeira-mascarada,
2025-02-06,06:45,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Machetornis rixosa,suiriri,
2025-02-06,06:45,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Elaenia flavogaster,guaracava-de-barriga-amarela,
2025-02-06,06:46,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Xylocopa frontalis,mamangava,
2025-02-06,06:46,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Eulaema nigrita,abelha-de-orquídea,
2025-02-06,06:46,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Tridax procumbens,erva-de-touro,
2025-02-06,06:46,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,emília,
2025-02-06,06:46,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Euphorbia hirta,erva-de-santa-luzia,
2025-02-06,06:47,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Setaria parviflora,capim-rabo-de-raposa,
2025-02-06,06:47,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Cenchrus echinatus,capim-carrapicho,
2025-02-06,06:47,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Richardia brasiliensis,poaia-branca,
2025-02-06,06:47,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Parthenium hysterophorus,losna-branca,
2025-02-06,06:47,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,serralinha,
2025-02-06,06:47,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,,cleome,
2025-02-06,06:47,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Ruellia blechum,camarão-verde,
2025-02-06,06:48,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,,urtiga-mansa,
2025-02-06,06:48,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Pitangus sulphuratus,bem-te-vi,
2025-02-06,06:48,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Boerhavia diffusa,erva-tostão,
2025-02-06,06:48,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Euphorbia hyssopifolia,maria-leite,
2025-02-06,06:49,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Commelina erecta,trapoeraba,
2025-02-06,06:49,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Camptostoma obsoletum,risadinha,
2025-02-06,06:49,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Columbina talpacoti,rolinha-roxa,
2025-02-06,06:49,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Cyperus rotundus,tiririca,
2025-02-06,06:49,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Patagioenas picazuro,asa-branca,
2025-02-06,06:49,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Thorybes dorantes,mariposa-de-calda-lilás,
2025-02-06,06:50,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Amaranthus viridis,caruru-de-mancha,
2025-02-06,06:50,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Oxalis triangularis,mil-pés-de-floreira,
2025-02-06,06:50,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Panicum maximum,capim-colonião,
2025-02-06,06:51,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Pilea microphylla,brilhantina,
2025-02-06,06:51,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,,lesma-feijão,
2025-02-06,06:51,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Amaranthus spinosus,caruru-de-espinhos,
2025-02-06,06:51,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Eleusine indica,capim-pé-de-galinha,
2025-02-06,06:52,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,,borboleta-de-três-pintas,
2025-02-06,06:52,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Tropidurus torquatus,tropiduro-comum,
2025-02-06,06:53,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Chloris barbata,,
2025-02-06,06:53,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Gomphrena globosa,perpétua-rosa,
2025-02-06,06:54,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,,alpaeda,
2025-02-06,06:55,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Euphorbia prostrata,quebra-pedra,
2025-02-06,06:55,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Polistes vibex,,
2025-02-06,06:55,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Sicalis flaveola,canário-da-terra,
2025-02-06,06:56,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Alternanthera ficoidea,quebra-panela,
2025-02-06,06:56,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Anartia jatrophae,borboleta-pavão-branco,
2025-02-06,06:56,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Indigofera hirsuta,anileira,
2025-02-06,06:56,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Gomphrena celosioides,perpétua-branca,
2025-02-06,06:57,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Ascia monuste,borboleta-da-couve,
2025-02-06,06:57,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Burnsius orcus,borboleta,
2025-02-06,06:57,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Drymaria cordata,orelha-de-rato,
2025-02-06,06:58,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Talinum fruticosum,beldroega-grande,
2025-02-06,06:58,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Guira guira,anú-branco,
2025-02-06,06:58,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Oldenlandia corymbosa,erva-diamante,
2025-02-06,06:59,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Sida acuta,reloginho,
2025-02-06,06:59,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Baccharis dracunculifolia,vassoura,
2025-02-06,06:59,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Solanum americanum,maria-pretinha,
2025-02-06,07:00,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,,borboleta-de-aro,
2025-02-06,07:06,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Sicalis flaveola,canário-da-terra,
2025-02-06,07:06,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Elaenia flavogaster,guaracava-grande,
2025-02-06,07:07,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Thraupis palmarum,sanhaço-do-coqueiro,
2025-02-06,07:07,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Coereba flaveola,cambacica,
2025-02-06,07:08,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Polistes,,
2025-02-06,07:08,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Columbina talpacoti,rolinha-roxa,
2025-02-06,07:09,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Pitangus sulphuratus,bem-te-vi,
2025-02-06,07:10,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Camptostoma obsoletum,risadinha,
2025-02-06,07:10,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Hylophilus thoracicus,vite-vite,
2025-02-06,07:10,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Panicum maximum,capim-colonião,
2025-02-06,07:11,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Ruellia blechum,camarão-verde,
2025-02-06,07:11,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Priva lappulacea,carrapicho,
2025-02-06,07:11,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Machetornis rixosa,suiriri,
2025-02-06,07:12,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Tillandsia stricta,cravo-do-mato,
2025-02-06,07:13,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Lophocampa annulosa,,
2025-02-06,07:14,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Commelina erecta,trapoeraba,
2025-02-06,07:15,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Troglodytes musculus,curruíra,
2025-02-06,07:15,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Nephilingis cruentata,maria-bola,
2025-02-06,07:16,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Polistes,marimbondo,
2025-02-06,07:17,Ponto 7 ,Lorena/ Gabriel/Pablo/Hugo,Tropidurus torquatus,tropiduro-comum,
2025-02-06,07:19,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Alysicarpus,,
2025-02-06,07:19,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Desmodium incanum,pega-pega,
2025-02-06,07:20,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,,tilansia 2 ,
2025-02-06,07:20,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Tillandsia stricta,cravo-do-mato,
2025-02-06,07:20,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Columbina picui,rolinha-picuí,
2025-02-06,07:21,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Euphonia chlorotica,fin-fin,
2025-02-06,07:21,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Estrilda astrid,bico-de-lacre,
2025-02-06,07:21,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Thraupis palmarum,sanhaço-do-coqueiro,
2025-02-06,07:22,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Chionomesa fimbriata,beija-flor-de-garganta-verde,
2025-02-06,07:22,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Fluvicola nengeta,lavadeira-mascarada,
2025-02-06,07:22,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Setaria parviflora,capim-rabo-de-raposa,
2025-02-06,07:22,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Schinus terebinthifolia,aroeira,
2025-02-06,07:22,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Eupetomena macroura,beija-flor-tesoura,
2025-02-06,07:23,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Coragyps atratus,urubu-de-cabeça-preta,
2025-02-06,07:23,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Sicalis flaveola,canário-da-terra,
2025-02-06,07:23,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Rhipsales,ripsales,
2025-02-06,07:24,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Furnarius figulus,casaca-de-couro-da-lama,
2025-02-06,07:24,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Columbina talpacoti,rolinha-roxa,
2025-02-06,07:24,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Dirinaria,liquen crostoso,
2025-02-06,07:24,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Flavopunctelia soredica,liquen folioso,
2025-02-06,07:24,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Ramalina complanata,liquen fruticoso,
2025-02-06,07:25,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Todirostrum cinereum,ferreirinho-relógio,
2025-02-06,07:25,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Myiozetetes similis,bentevizinho-de-penacho-vermelho,
2025-02-06,07:26,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Pygochelidon cyanoleuca,andorinha-pequena-de-casa,
2025-02-06,07:26,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Polybia,,
2025-02-06,07:26,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,,cigarra,
2025-02-06,07:27,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Desmodium incanum,pega-pega,
2025-02-06,07:27,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Turnera subulata,xanana,
2025-02-06,07:27,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Paspalum conjugatum,capim-forquilha,
2025-02-06,07:28,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Patagioenas picazuro,asa-branca,
2025-02-06,07:28,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Troglodytes musculus,curruíra,
2025-02-06,07:29,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Molothrus bonariensis,chupim,
2025-02-06,07:30,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Patagioenas picazuro,asa-branca,
2025-02-06,07:30,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Columbina talpacoti,rolinha-roxa,
2025-02-06,07:30,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Sicalis flaveola,canário-da-terra,
2025-02-06,07:31,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Coragyps atratus,urubu-de-cabeça-preta,
2025-02-06,07:31,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Columba livia,pombo-doméstica,
2025-02-06,07:31,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Priva lappulacea,carrapicho,
2025-02-06,07:31,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Zenaida auriculata,pomba-de-bando,
2025-02-06,07:32,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Elaenia flavogaster,guaracava-grande,
2025-02-06,07:32,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Cubaris murina,tatuzinho-de-jardim,
2025-02-06,07:32,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Pycnoscelus surinamensis,barata-de-jardim,
2025-02-06,07:32,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Juliformia,,
2025-02-06,07:32,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Estrilda astrid,bico-de-lacre,
2025-02-06,07:32,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Lycosidae,aranha-lobo,
2025-02-06,07:33,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Tillandsia stricta,cravo-do-mato,
2025-02-06,07:33,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Oxalis corniculata,trevo-azedinho,
2025-02-06,07:33,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,,sauva,
2025-02-06,07:34,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Talinum fruticosum,beldroega-grande,
2025-02-06,07:35,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Struthanthus flexicaulis,erva-de-passarinho,
2025-02-06,07:35,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Thraupis palmarum,sanhaço-do-coqueiro,
2025-02-06,07:36,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Chionomesa fimbriata,beija-flor-de-garganta-verde,
2025-02-06,07:37,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Progne tapera,andorinha-do-campo,
2025-02-06,07:42,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Columbina talpacoti,rolinha-roxa,
2025-02-06,07:42,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Alysicarpus,,
2025-02-06,07:43,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Paspalum conjugatum,capim-forquilha,
2025-02-06,07:43,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,,envolvulus,
2025-02-06,07:43,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Pitangus sulphuratus,bem-te-vi,
2025-02-06,07:44,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Myiozetetes similis,bentevizinho-de-penacho-vermelho,
2025-02-06,07:44,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Machetornis rixosa,suiriri,
2025-02-06,07:44,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Euphorbia prostrata,quebra-pedra-rasteiro,
2025-02-06,07:44,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Passer domesticus,pardal,
2025-02-06,07:45,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Pilea microphylla,brilhantina,
2025-02-06,07:45,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Cyperus rotundus,tiririca,
2025-02-06,07:45,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Desmodium incanum,pega-pega,
2025-02-06,07:45,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Alternanthera ficoidea,quebra-panela,
2025-02-06,07:46,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Trigona spinipes,abelha-cachorro,
2025-02-06,07:46,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Chionomesa fimbriata,beija-flor-de-garganta-verde,
2025-02-06,07:46,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Progne tapera,andorinha-do-campo,
2025-02-06,07:47,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Megarynchus pitangua,nei-nei,
2025-02-06,07:47,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Turnera subulata,xanana,
